2016-03-27,Garlic_Naan,3.0,2.95
2016-03-27,Keema_Naan,1.0,2.95
2016-03-27,Korma,2.0,8.95
2016-03-27,Meat_Samosa,1.0,3.95
2016-03-27,Mint_Sauce,1.0,0.5
2016-03-27,Onion_Bhajee,3.0,3.95
2016-03-27,Peshwari_Naan,1.0,2.95
2016-03-27,Pilau_Rice,2.0,2.95
2016-03-27,Plain_Papadum,1.0,0.8
2016-03-27,Plain_Rice,1.0,2.95
2016-03-28,Bombay_Aloo,2.0,5.95
2016-03-28,Butter_Chicken,1.0,9.95
2016-03-28,Chapati,1.0,1.95
2016-03-28,Chicken_Tikka_Masala,3.0,8.95
2016-03-28,Keema_Naan,1.0,2.95
2016-03-28,Korma,1.0,8.95
2016-03-28,Meat_Samosa,1.0,3.95
2016-03-28,Mint_Sauce,1.0,0.5
2016-03-28,Mushroom_Rice,1.0,3.95
2016-03-28,Onion_Bhajee,1.0,3.95
2016-03-28,Onion_Chutney,3.0,0.5
2016-03-28,Pilau_Rice,2.0,2.95
2016-03-28,Plain_Naan,7.0,2.6
2016-03-28,Plain_Papadum,13.0,0.8
2016-03-28,Plain_Rice,1.0,2.95
2016-03-28,Saag_Aloo,1.0,5.95
2016-03-29,Bombay_Aloo,1.0,5.95
2016-03-29,Chicken_Tikka_Masala,1.0,8.95
2016-03-29,Garlic_Naan,1.0,2.95
2016-03-29,Keema_Naan,1.0,2.95
2016-03-29,Korma,1.0,8.95
2016-03-29,Meat_Samosa,1.0,3.95
2016-03-29,Peshwari_Naan,1.0,2.95
2016-03-29,Pilau_Rice,4.0,2.95
2016-03-29,Plain_Naan,4.0,2.6
2016-03-29,Plain_Rice,2.0,2.95
2016-03-30,Butter_Chicken,1.0,9.95
2016-03-30,Garlic_Naan,1.0,2.95
2016-03-30,Mushroom_Rice,2.0,3.95
2016-03-30,Onion_Bhajee,1.0,3.95
2016-03-30,Peshwari_Naan,2.0,2.95
2016-03-30,Pilau_Rice,2.0,2.95
2016-03-30,Plain_Naan,1.0,2.6
2016-03-30,Plain_Papadum,6.0,0.8
2016-03-30,Plain_Rice,1.0,2.95
2016-03-31,Keema_Naan,1.0,2.95
2016-03-31,Korma,1.0,8.95
2016-03-31,Pilau_Rice,1.0,2.95
2016-04-01,Bombay_Aloo,1.0,5.95
2016-04-01,Chapati,6.0,1.95
2016-04-01,Chicken_Tikka_Masala,2.0,8.95
2016-04-01,Garlic_Naan,4.0,2.95
2016-04-01,Keema_Naan,1.0,2.95
2016-04-01,Korma,3.0,8.95
2016-04-01,Meat_Samosa,2.0,3.95
2016-04-01,Mint_Sauce,3.0,0.5
2016-04-01,Onion_Chutney,3.0,0.5
2016-04-01,Peshwari_Naan,1.0,2.95
2016-04-01,Pilau_Rice,5.0,2.95
2016-04-01,Plain_Naan,2.0,2.6
2016-04-01,Plain_Papadum,15.0,0.8
2016-04-01,Plain_Rice,3.0,2.95
2016-04-01,Saag_Aloo,1.0,5.95
2016-04-02,Bombay_Aloo,1.0,5.95
2016-04-02,Butter_Chicken,2.0,9.95
2016-04-02,Chapati,1.0,1.95
2016-04-02,Chicken_Tikka_Masala,2.0,8.95
2016-04-02,Garlic_Naan,2.0,2.95
2016-04-02,Keema_Naan,4.0,2.95
2016-04-02,Korma,6.0,8.95
2016-04-02,Meat_Samosa,2.0,3.95
2016-04-02,Mint_Sauce,1.0,0.5
2016-04-02,Mushroom_Rice,4.0,3.95
2016-04-02,Onion_Bhajee,2.0,3.95
2016-04-02,Onion_Chutney,3.0,0.5
2016-04-02,Peshwari_Naan,4.0,2.95
2016-04-02,Pilau_Rice,4.0,2.95
2016-04-02,Plain_Naan,2.0,2.6
2016-04-02,Plain_Papadum,10.0,0.8
2016-04-02,Plain_Rice,2.0,2.95
2016-04-03,Chapati,2.0,1.95
2016-04-03,Garlic_Naan,1.0,2.95
2016-04-03,Keema_Naan,2.0,2.95
2016-04-03,Korma,1.0,8.95
2016-04-03,Mushroom_Rice,1.0,3.95
2016-04-05,Bombay_Aloo,1.0,5.95
2016-04-05,Chicken_Tikka_Masala,1.0,8.95
2016-04-05,Garlic_Naan,2.0,2.95
2016-04-05,Pilau_Rice,3.0,2.95
2016-04-05,Plain_Naan,2.0,2.6
2016-04-06,Chapati,2.0,1.95
2016-04-06,Chicken_Tikka_Masala,1.0,8.95
2016-04-06,Korma,1.0,8.95
2016-04-06,Meat_Samosa,2.0,3.95
2016-04-06,Mint_Sauce,1.0,0.5
2016-04-06,Peshwari_Naan,1.0,2.95
2016-04-06,Pilau_Rice,3.0,2.95
2016-04-06,Plain_Naan,1.0,2.6
2016-04-06,Plain_Papadum,1.0,0.8
2016-04-06,Plain_Rice,1.0,2.95
2016-04-07,Butter_Chicken,1.0,9.95
2016-04-07,Chapati,2.0,1.95
2016-04-07,Garlic_Naan,2.0,2.95
2016-04-07,Mint_Sauce,1.0,0.5
2016-04-07,Peshwari_Naan,2.0,2.95
2016-04-08,Butter_Chicken,1.0,9.95
2016-04-08,Garlic_Naan,3.0,2.95
2016-04-08,Korma,2.0,8.95
2016-04-08,Onion_Bhajee,1.0,3.95
2016-04-08,Peshwari_Naan,3.0,2.95
2016-04-08,Pilau_Rice,2.0,2.95
2016-04-08,Plain_Naan,3.0,2.6
2016-04-08,Plain_Papadum,3.0,0.8
2016-04-08,Plain_Rice,3.0,2.95
2016-04-08,Saag_Aloo,1.0,5.95
2016-04-09,Butter_Chicken,1.0,9.95
2016-04-09,Chicken_Tikka_Masala,6.0,8.95
2016-04-09,Garlic_Naan,2.0,2.95
2016-04-09,Keema_Naan,2.0,2.95
2016-04-09,Korma,1.0,8.95
2016-04-09,Meat_Samosa,3.0,3.95
2016-04-09,Mint_Sauce,2.0,0.5
2016-04-09,Mushroom_Rice,2.0,3.95
2016-04-09,Onion_Bhajee,2.0,3.95
2016-04-09,Onion_Chutney,3.0,0.5
2016-04-09,Peshwari_Naan,1.0,2.95
2016-04-09,Pilau_Rice,5.0,2.95
2016-04-09,Plain_Naan,5.0,2.6
2016-04-09,Plain_Papadum,11.0,0.8
2016-04-09,Plain_Rice,3.0,2.95
2016-04-09,Saag_Aloo,3.0,5.95
2016-04-10,Garlic_Naan,1.0,2.95
2016-04-10,Mint_Sauce,1.0,0.5
2016-04-10,Mushroom_Rice,1.0,3.95
2016-04-10,Onion_Chutney,1.0,0.5
2016-04-10,Peshwari_Naan,1.0,2.95
2016-04-10,Plain_Papadum,1.0,0.8
2016-04-12,Chicken_Tikka_Masala,1.0,8.95
2016-04-12,Garlic_Naan,3.0,2.95
2016-04-12,Korma,2.0,8.95
2016-04-12,Mango_Chutney,1.0,0.5
2016-04-12,Mint_Sauce,3.0,0.5
2016-04-12,Mushroom_Rice,1.0,3.95
2016-04-12,Onion_Bhajee,1.0,3.95
2016-04-12,Peshwari_Naan,2.0,2.95
2016-04-12,Pilau_Rice,4.0,2.95
2016-04-12,Plain_Naan,1.0,2.6
2016-04-12,Plain_Papadum,4.0,0.8
2016-04-13,Chicken_Tikka_Masala,1.0,8.95
2016-04-13,Garlic_Naan,1.0,2.95
2016-04-13,Keema_Naan,1.0,2.95
2016-04-13,Mango_Chutney,1.0,0.5
2016-04-13,Mushroom_Rice,1.0,3.95
2016-04-13,Pilau_Rice,1.0,2.95
2016-04-13,Plain_Naan,1.0,2.6
2016-04-13,Plain_Papadum,10.0,0.8
2016-04-13,Plain_Rice,1.0,2.95
2016-04-13,Saag_Aloo,1.0,5.95
2016-04-14,Butter_Chicken,2.0,9.95
2016-04-14,Chicken_Tikka_Masala,3.0,8.95
2016-04-14,Garlic_Naan,1.0,2.95
2016-04-14,Mango_Chutney,1.0,0.5
2016-04-14,Onion_Bhajee,1.0,3.95
2016-04-14,Pilau_Rice,2.0,2.95
2016-04-14,Plain_Papadum,1.0,0.8
2016-04-14,Plain_Rice,1.0,2.95
2016-04-15,Bombay_Aloo,1.0,5.95
2016-04-15,Chapati,3.0,1.95
2016-04-15,Korma,1.0,8.95
2016-04-15,Pilau_Rice,1.0,2.95
2016-04-15,Plain_Naan,3.0,2.6
2016-04-15,Plain_Papadum,2.0,0.8
2016-04-15,Plain_Rice,2.0,2.95
2016-04-15,Saag_Aloo,1.0,5.95
2016-04-16,Bombay_Aloo,3.0,5.95
2016-04-16,Chicken_Tikka_Masala,4.0,8.95
2016-04-16,Keema_Naan,2.0,2.95
2016-04-16,Korma,2.0,8.95
2016-04-16,Mango_Chutney,2.0,0.5
2016-04-16,Meat_Samosa,2.0,3.95
2016-04-16,Mint_Sauce,3.0,0.5
2016-04-16,Mushroom_Rice,1.0,3.95
2016-04-16,Onion_Bhajee,3.0,3.95
2016-04-16,Onion_Chutney,3.0,0.5
2016-04-16,Pilau_Rice,3.0,2.95
2016-04-16,Plain_Naan,5.0,2.6
2016-04-16,Plain_Papadum,12.0,0.8
2016-04-16,Plain_Rice,2.0,2.95
2016-04-17,Garlic_Naan,1.0,2.95
2016-04-17,Korma,1.0,8.95
2016-04-17,Mushroom_Rice,1.0,3.95
2016-04-17,Pilau_Rice,2.0,2.95
2016-04-17,Plain_Rice,1.0,2.95
2016-04-18,Meat_Samosa,3.0,3.95
2016-04-18,Mint_Sauce,2.0,0.5
2016-04-18,Onion_Bhajee,3.0,3.95
2016-04-18,Peshwari_Naan,1.0,2.95
2016-04-18,Plain_Papadum,3.0,0.8
2016-04-18,Plain_Rice,1.0,2.95
2016-04-20,Butter_Chicken,3.0,9.95
2016-04-20,Garlic_Naan,7.0,2.95
2016-04-20,Korma,2.0,8.95
2016-04-20,Mango_Chutney,1.0,0.5
2016-04-20,Mushroom_Rice,1.0,3.95
2016-04-20,Peshwari_Naan,1.0,2.95
2016-04-20,Pilau_Rice,3.0,2.95
2016-04-20,Plain_Naan,4.0,2.6
2016-04-20,Plain_Papadum,7.0,0.8
2016-04-21,Chapati,1.0,1.95
2016-04-21,Keema_Naan,1.0,2.95
2016-04-21,Mint_Sauce,1.0,0.5
2016-04-21,Plain_Papadum,2.0,0.8
2016-04-21,Plain_Rice,2.0,2.95
2016-04-22,Bombay_Aloo,3.0,5.95
2016-04-22,Chapati,1.0,1.95
2016-04-22,Chicken_Tikka_Masala,4.0,8.95
2016-04-22,Garlic_Naan,1.0,2.95
2016-04-22,Korma,1.0,8.95
2016-04-22,Mango_Chutney,5.0,0.5
2016-04-22,Mint_Sauce,4.0,0.5
2016-04-22,Onion_Bhajee,2.0,3.95
2016-04-22,Onion_Chutney,3.0,0.5
2016-04-22,Peshwari_Naan,3.0,2.95
2016-04-22,Pilau_Rice,5.0,2.95
2016-04-22,Plain_Naan,4.0,2.6
2016-04-22,Plain_Papadum,20.0,0.8
2016-04-22,Plain_Rice,3.0,2.95
2016-04-22,Saag_Aloo,1.0,5.95
2016-04-23,Bombay_Aloo,2.0,5.95
2016-04-23,Chapati,2.0,1.95
2016-04-23,Chicken_Tikka_Masala,2.0,8.95
2016-04-23,Garlic_Naan,1.0,2.95
2016-04-23,Keema_Naan,6.0,2.95
2016-04-23,Korma,6.0,8.95
2016-04-23,Mango_Chutney,1.0,0.5
2016-04-23,Meat_Samosa,4.0,3.95
2016-04-23,Mushroom_Rice,3.0,3.95
2016-04-23,Onion_Bhajee,5.0,3.95
2016-04-23,Onion_Chutney,2.0,0.5
2016-04-23,Peshwari_Naan,1.0,2.95
2016-04-23,Pilau_Rice,4.0,2.95
2016-04-23,Plain_Naan,3.0,2.6
2016-04-23,Plain_Papadum,13.0,0.8
2016-04-23,Plain_Rice,1.0,2.95
2016-04-23,Saag_Aloo,1.0,5.95
2016-04-24,Bombay_Aloo,3.0,5.95
2016-04-24,Butter_Chicken,2.0,9.95
2016-04-24,Chapati,4.0,1.95
2016-04-24,Chicken_Tikka_Masala,1.0,8.95
2016-04-24,Garlic_Naan,1.0,2.95
2016-04-24,Korma,2.0,8.95
2016-04-24,Mango_Chutney,4.0,0.5
2016-04-24,Mint_Sauce,3.0,0.5
2016-04-24,Mushroom_Rice,1.0,3.95
2016-04-24,Onion_Bhajee,3.0,3.95
2016-04-24,Peshwari_Naan,2.0,2.95
2016-04-24,Pilau_Rice,8.0,2.95
2016-04-24,Plain_Naan,5.0,2.6
2016-04-24,Plain_Papadum,14.0,0.8
2016-04-24,Plain_Rice,4.0,2.95
